Ids,sentiment,sarcasm,vulgar,abuse,target,SentimentLabel,SarcasmLabel,VulgarLabel,AbuseLabel,Image_Path,Banglatext,EnglishText
image_50.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_50.jpg,04003| [3|5 মরার আগে ট্যট কথাতেকে করিয়েছে জজননি],04003 |[3 | 5 before diye tat tal talked
image_51.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_51.jpg,কালোর ওপর সাদা ছোপ ছোপ ড্রেসে প্রখমেনাতাশা এচপ৮ গগ?,White dye on black on black?
image_52.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_52.jpg,বুড ঘরবে কবে?] [০০[৪ যেতাম গধু সেডয় গোকাগেন য{4[0[| ডিসতাস} দগ ভগ ৫েচে হ়ি পীণভ,When in the Bud Home?Dissus} Dag pussy 3
image_53.jpg,Negative,Yes,Not Vulgar,Abusive,Individual,0,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_53.jpg,"ক্রাটমানি আছে, কাটমানি ক্রে নেবে কাটমানি? দদৎ :00য় )এ","There is Craratmani, Katmani will take Katmani?Dadat: 00 in) A"
image_54.jpg,Negative,Yes,Vulgar,Non-abusive,,0,1,1,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_54.jpg,"৪ণপ ?=| ৬ ^শগঃৌ"" হ০ভ কেলিয়ে সাটা ভেঙে দেবে 20/ ৬<& ?২?] কেলানি দিড়ে গিয়ে কখন যে নিজেই কেলানি খেয়ে যাবেন . ধ্ররতে পরভত্রী নঃ","১০? = |1 ^shug ""Yes,"" will break the salat 20/3 <&? 2? 2?"
image_55.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual,2,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_55.jpg,গত় লার 9,The past lar 9
image_56.jpg,Negative,No,Not Vulgar,Abusive,Political,0,0,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_56.jpg,"515341744 5901 809443""1=7;|3 37[|=""1 354 7! ো  3 [ [0চ 0""417 এ-7যয 4224[4=64#:{[ চীরমা একঢা দাসালগনের কহাদলছিল টলেত্ একট]যাচবাগ কবার চো চলতোব্ দ্ডোলমঢা লোবা দেখাতা বাম্পউবাও 5411|[7|417{1[য2| সহযোগ্যাকতঙ: ঊ","515341744 5901 809443 ""1 = 7; | 37 [| ="" 1 354 7!3 [0 ""417 A-7 4224 [4 = 64#:"
image_57.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_57.jpg,"48? 4শ=০শ +450105|৫0||=9=461(1|55]602020 উচ্চ দাধাণিকে সন্ পনীক্ষায় একাশায একশো সেযেছেন সানি হৈংরাজি নিয়ে ডশততাম জলজে! 14 0 {""বয 7 4র9 414/৩4 আশুতোষ তালজে ইংরাজির মেধা তালিকায় এ্রথণ নাঘ সানি ঢিগােের লিগন ৭সধ",48?4 hundred +450105 | 10 || = 9 = 461 (1 | 55] 602020 of high donors one hundred and one hundred years with Sunny Hingaraji with Dushtam Jaljj!
image_58.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_58.jpg,গ্রথিবীর আকৃতি পরথিবীর আকৃতি গোলাকার; ডষাকার} 10] / দুনিয়া মাদারবোর্ড পৃথিবীর সাহা চপের মতো; আকতি,The shape of the grathevi is round the shape of the parathiwi;Stopping} 10] / The motherboard of the world is like the Saha Chop of the earth;Dimness
image_59.jpg,Positive,No,Not Vulgar,Non-abusive,Political,2,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_59.jpg,ওদের নেতা আমাদের নেতী পর্থক্য ছিল আছে ও থাকবে],Their leader was our leader was and will be there]
image_60.jpg,Negative,Yes,Vulgar,Non-abusive,Individual,0,1,1,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_60.jpg,আপনা তিনি আমাকে সযভ্নে বড়ো' করেছেন রাজনীতি শিখিয়েছেন তিনি আমার মা মমতা; 000935531[44!4[[9[|40{ আ্যাঁউ ্যড.খোকা আিমাকে এই প্রহাম 'মা' বলে ডাকলো:অ্যঁউ আঁউ,He has made me bigger 'taught me politics. He is my mother Mamata;000935531 [44! 4 [1 [| 40 {{{্যাঁ ্যাঁ {{{{
image_61.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_61.jpg,আমার সথৌলড়াইকরার ক্ষমতামোদিবও নেহী গট : টাকাব পাউঢ় সীটিয়েছে নাবি নঢননাদেদয ভাইআগে আমাকে ২০ টাকা দেএইসমস্ত জিনস পড৮;] নো চড়াছঙগবিবা খ্রুকিল্,My scholar is also forced
image_62.jpg,Neutral,No,Not Vulgar,Non-abusive,Political,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_62.jpg,নই কোড্র তো আমাদোর টাকা না তাহলে আমারা পরিবর্জনটা আনবো কিভাবে 434448| দেওয় হনেঢে ডাং অধেকও যদি অপন< ডনফবাহিণী না থেয়ে জনগণকে দিভো তব পাব্বতনটা কাগজে নয় বহবে আসতো দং,"No coder, then we do not have the money then how we will bring about 434448 |Even if the dung was not done, the people would not have come to the paper, not even on paper."
image_63.jpg,Negative,No,Not Vulgar,Abusive,Political,0,0,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_63.jpg,"ছোটোবেলায় দেবা কংগ্রেসের ভারত ]67010[""173 এখন বিজেপির ভারত","As a kid Deva Congress India] 67010 [""173 Now BJP's India"
image_64.jpg,Positive,No,Not Vulgar,Non-abusive,Individual,2,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_64.jpg,পুরোনো ভারত নতুন ভারত তফাৎ ছিলো আছে ও থাকবে,Old India is the new India difference and will remain
image_65.jpg,Negative,No,Not Vulgar,Abusive,Political,0,0,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_65.jpg,"নপা৩ যাব বগ  44 {{,#8 ~4মে 4117 দে88_1!#81 সভা িত্বেইসলািক ডিহনঁদিমী সম্ত্রাসনাদ চলচষে শরামপটীণী দ্ঢা সমগন বনডয হিস্দুণমবে নিযে বৃণা ছড়াছে গত্য্রাস বলতে বামপহীরা সর্বদা্য বিদ্রবিবোধী এদের উদ্দেশ ডিহযদীদ] সঙগে মিলে ঈসশাাবক ৪1; গ05 @5[৫] ধর্সক ফিকট দেপ","Napa 3 will go to Bog 44 {{,#8 ~ 4 May 4117 De88_1!C 05 @5 [১] Dharsak Fikt Depe"
image_66.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_66.jpg,48 _স& ডিড়িও গিডা ঘি!৬টকস 4 117713 জমি বিবীদে উত্তপ্ত গড়বেতা; বাঁশ দিয়ে মহিলীদের 'বেধড়ক মার তৃণমূল নেতার,48 _s & Dryo Gida Ghee! 1 Talks 4 117713 Land heated to Bibid;The women 'grocery leader
image_67.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_67.jpg,আমাদের দলের সবাই তগী আগীদের ভোট দিন; সন্তানকে_ভাইপো বলাটাও একটা ত্যগ ডান পেরেছেনত্যাগী হতেঃ নিজ্জের,All our party vote for Tagi Aguid;Calling a child_ Vipo is also a ritual to be right: Nizar
image_68.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_68.jpg,4^14^4]4!3!47![5-1144 'ডেমগান চাবেসশনযবেন সেেনাঝদোনাশ {ম গোব্রব যচবন ঢশু মযাদনী বিণছিল ়ো{পণ্ডাগী একমাত্রপহ] একধাত্রী ভরসা ০১এ২ ভোঢে সিপিয়েমকে বিপুল ভোটে ডমঘু কর;,4^14^4] 4! 3! 47! [5-1144 'Demugun Chubesben Seenjhdonash {Md Gobro Yachvan {Pandagi only] The one-dimensional reliance on 1 Bhasa 3 at 2 votes in the vote;
image_69.jpg,Negative,Yes,Vulgar,Non-abusive,,0,1,1,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_69.jpg,কিডন্যাপ করে আকাশের পথে পাড়ি দিলেন মহিষাসুর [#[০' 1=৫|৬4০৬9]1 দূর্গাকে,Mystery [1 '1 = 1 | 999] 1 Durga by kidnapping.
image_70.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_70.jpg,"#6]07761গ34মা 11-য0""1[1300[4)[-4] [#[4]""3 |""51*1957[54:]#]44441 [""1443 7+13711771( =|282134471024=1 5<৬ ৬3[শ0প0চব","#6] 07761 c 34 mother 11-y 0 ""1 [1300 [-4] [#4]"" 3 | ""51*1957 [54:]#] 444441 ["" 1443 7+13711771 (= | 282134471024 = 1 13 [s 0 pb 0 pob"
image_71.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_71.jpg,7{ছ^5 51014৫0| তৃণমূল কংগ্রেস করতে হলে ত্যগী হতে হবে: মমতা 21] 5[0০' `৫ঞ৬ দাত্তা ত্যাগী বিশাল ত্যাগী,7 {six^5 510140 |To do the grassroots Congress must be abandoned: Mamata 21] 5 [0 '`` `` `` 3 J) leaves.
image_72.jpg,Positive,Yes,Vulgar,Abusive,Individual,2,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_72.jpg,বিধানসভার ভোটের একাদন আগে পিসি:- আমি কলকাতাকে লডেন বানিয়ে দিয়েছি এবং সারা ভারতে ১০০ কোটি চাকরি দিয়েছি আমাদের তুনোল্লা দলকে বিপুল ভোটে জয়যুক্ত করুন_,"Before the assembly vote, PC:- I made Kolkata a Lideen and gave 5 million jobs all over India to win our Tunola party by huge votes."
image_73.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual,1,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_73.jpg,আমার এখানে শিল্প করুন রক্ষে করো পিসি; এই বয়সে চপের দোকান খুলতে বলো না,"Make my art here, PC;Don't ask to open the chop shop at this age"
image_74.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_74.jpg,"এই শীতে যারা স্নান করবে না তাদের ""বডিস্প্রেশ্রী"" দেওয়া হবে","Those who do not bathe this winter will be given to ""Bodies Dresses"""
image_75.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_75.jpg,"৪০৮ `=! ]8/|[  2{!15 আইবরথাসন নাহিশাসনের আাইন? ব্লাণীথ  ডযা} নান লব্রালনে: র্রাস্ত্র? 5৩9[9 03""[7|0 ঢোঢো চালন দোস বনেছে??? মগল চপ গবছে?? ভডাডাণ ডো বোঙল মোোব সযড মেওযা যোক] রিস পুলিশেল্ গেড সহস 'কি কমে গরীব মনুেশেন্ন ফট রাদ ভাঙচুবববার???? জণ5হ  তাশবঁ০ পরৈ৫চনব৮ হঘঊৃ২হধ২শ গ31-র২৫৮২ি 434411441714 ৪৮0 %|","`=!] 8/| [2 {! 15 Ibarathsan Nahishan Ain?Blanith Dya} Nan Loblal: Rishar?59 [903 ""[7 | 0 The driving is done?G31's 212 434411441714 90 %|"
image_76.jpg,Negative,Yes,Not Vulgar,Abusive,Individual,0,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_76.jpg,"সাংবাদিকবৈশশ 9[9]|7""! ৪ঃ৫ মোটিস প্রসূন বন্দোণাদয মদন ঘিদ্রকেও =হ2_৬ঢহ] 7551{30770| দিদির চোখ মুখের অবস্থা তো পুরো মদন মিত্রদিদি জুস খাচ্ছে নাকি ২০ টাকার পাউচ সটাচ্ছে আপনি ধরতে পারবেন না","Journalist 9 [9] | 7 ""! 1: 1: 1: 1 Motis Prasun Bandonadaj Madan Ghidre = H2_5h] 75551 {30770 | Didi's eyes are eating full Madan Mitrididi juice or you can't catch a pouch of 20 bucks."
image_77.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_77.jpg,৪য] ?ঞ] 41[770[ 5মশ১0 ১১5 আর হিন্দি চাটা কথা বাংলায় বসে বোলো না বাংলা পক্ষ বাডি গিয়ে শিক্ষা দিয়ে আসবে . ৫ঙ ?ৃখ ৪51] ?| 54|^0 নতুন ভালো হিন্দি সিনেমা বলেন . প০০শহ15 518@8,3h]? 41 [770 [5 Mash10 5 and Hindi Lick words will not speak in Bengal and the Bangla side will go to Buddy.১ E?? 151]? |54 |^0 says new good Hindi movies.P ৰ is the Shah 15 518@8
image_78.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_78.jpg,"৪গ$ ?| ী১|0"" 3 দ৯"" 2019 শিব ভাক্তি না বা. সবই গাঁজা টানার তাল ..!! #ব্যাক্তি_উপলব্ধি","1 c $? |1 | 0 ""3D 1"" 2019 Shiva Bhakti or.All the rhythm of the marijuana .. !!#Person_OPSSIGHT"
