Ids,sentiment,sarcasm,vulgar,abuse,target,SentimentLabel,SarcasmLabel,VulgarLabel,AbuseLabel,Image_Path,Banglatext,EnglishText,BanglaText
image_35.jpg,Negative,No,Not Vulgar,Abusive,Individual,0,0,0,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_35.jpg,"4৮""ম৮ণ #ব` @খ{খফয়৪{খ৬ঝ] পশদ্ডাব পশেশ হয এ {জনে শিষ্কমেব গানান মাস্ডারেদাব [মেদ 4+441171_[1446={1111 চুরি হােক কিংবা দুর্নীতি করলো পিসি ভাহগোরা-আার দুখারে দুসরকাররি রেম নাবগত দেবে শক্ষক ও করনচারীরা:","  ""mr   b b  b {khafa {b  h  poohdab pshesh ho {sukmeb guinea mashedab  fat                   {     steal hack or corruption in the pc vahgora e ram nachhara ","""মণ #ব` @user পশদ্ডাব পশেশ হয এ {জনে শিষ্কমেব গানান মাস্ডারেদাব [মেদ _[={ চুরি হােক কিংবা দুর্নীতি করলো পিসি ভাহগোরা-আার দুখারে দুসরকাররি রেম নাবগত দেবে শক্ষক ও করনচারীরা "
image_36.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_36.jpg,"খম[৬ডড এ  4য[50045~ 41440340_31 105)(0]""! 441|[[{63] তীবর বিষধর তাব উপব দুর্টি মুখ; {[[7|14[3[7(4[1[4464 গীপ? ৩ = ঢ০যযশ 5র7[95 ০7 ৬ {০০০শ ড়৮3 হ্যী ত্রামি প্রথম দেখেছি 2011 সালে সাদা শাড়ি পচয়ে ছাওয়াছ চাটা","khem    dod a  ~                  """"         {    tiber poisoning tabor tab durkti face  {                              {       {   {           gip      ""white saree in     ","খম[ডড এ  য[~ _ )(]""! |[[{] তীবর বিষধর তাব উপব দুর্টি মুখ; {[[|[[([[ গীপ?  = ঢযযশ র[   {শ ড় হ্যী ত্রামি প্রথম দেখেছি  সালে সাদা শাড়ি পচয়ে ছাওয়াছ চাটা"
image_37.jpg,Negative,No,Not Vulgar,Non-abusive,Political,0,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_37.jpg,41;0'10!1410{1441| 45{44]1[[33|[[9]61|[3[ ভর্মগূটিতে শড্রেভে ঝাশ সঙগ্যা বা্ডি বাড়ি পিযওড গম িিলিব ভণন] এবডনন ৫৬|[০# গম4 শ|নঊশক ব্রথে [কণ দেমনা ভাগোর কী পারহাস ভোটের সিময় মানুষকে বুথে ঢুকতে না দেওয়া পাট়ি আজ মানুষের দুমারে ঘুরছে;,               {         {                                    in shodrevi jhash sange bandi ghar piod gum ilib vonon  abdon    ,;'!{| {][[|[[]|[[ ভর্মগূটিতে শড্রেভে ঝাশ সঙগ্যা বা্ডি বাড়ি পিযওড গম িিলিব ভণন] এবডনন |[# গম শ|নঊশক ব্রথে [কণ দেমনা ভাগোর কী পারহাস ভোটের সিময় মানুষকে বুথে ঢুকতে না দেওয়া পাট়ি আজ মানুষের দুমারে ঘুরছে;
image_38.jpg,Neutral,Yes,Vulgar,Non-abusive,Gender,1,1,1,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_38.jpg,বান্ধবীরীসঙ্গে অনেক দিনয দেখাহিলে যেয়েরাযঁকিরে আণি একতি গো আর ছেলেরা যা করে পেরে,after a long time with friends,বান্ধবীরীসঙ্গে অনেক দিনয দেখাহিলে যেয়েরাযঁকিরে আণি একতি গো আর ছেলেরা যা করে পেরে
image_39.jpg,Negative,No,Vulgar,Non-abusive,Political,0,0,1,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_39.jpg,প্রতিটা ভোটে নিজেদের ভোট পার্সেন্টেজ দেখার পর বামপন্থীরা: শ^=সহ৫হ=ঞ= ূ?!,after seeing their vote in every vote  the leftists  sha^  with   h   j   t  ,প্রতিটা ভোটে নিজেদের ভোট পার্সেন্টেজ দেখার পর বামপন্থীরা  শ^=সহহ=ঞ= ূ?!
image_40.jpg,Negative,Yes,Vulgar,Non-abusive,,0,1,1,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_40.jpg,ফাঁকা ফ্ল্যাট এ যাওয়ার পর _=খ গঙশণ ঞবচ৯া ৯৯:,after going to the empty flat     b gangshan jibach      ,ফাঁকা ফ্ল্যাট এ যাওয়ার পর _=খ গঙশণ ঞবচা 
image_41.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_41.jpg,কঠিন পদার্থ ৩রণ পদারথ] গ্যাসীয় পদার্থ পদাথ,solid substance,কঠিন পদার্থ রণ পদারথ] গ্যাসীয় পদার্থ পদাথ
image_42.jpg,Negative,Yes,Vulgar,Non-abusive,,0,1,1,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_42.jpg,"আমার ট্যাবে, পা নু দেখা চলবে না!",in my tab  the foot will not be seen ,"আমার ট্যাবে, পা নু দেখা চলবে না!"
image_43.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_43.jpg,শৌর্য দিবস জয় শ্রী রায,shri ray rae joy joy,শৌর্য দিবস জয় শ্রী রায
image_44.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_44.jpg,ডোমায় একটা কথা বলার ছিল বললা ভোমার সাশে বিমেহওয়ার আমি আগগেহী আগে জানাদগজ্্র সাডে 75459_ ববনমিয়েছে দিস] ডবনচরিব্রটাও মিলবেহ ূ9ট,one thing to say in doma was bolla bhoma sisheva bmehwah before i was wearing        web in the janadgajr sid  dobancharibatha also mileabeh ,ডোমায় একটা কথা বলার ছিল বললা ভোমার সাশে বিমেহওয়ার আমি আগগেহী আগে জানাদগজ্্র সাডে _ ববনমিয়েছে দিস] ডবনচরিব্রটাও মিলবেহ ূট
image_45.jpg,Neutral,No,Not Vulgar,Non-abusive,Political,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_45.jpg,সম্স্রীতি রক্ক্ষার দায় সংখ্যাগুরুর] অবশাই মসজিদ দগনি করা উচিত। আজ থকে ২৮ বছব আগে আজাকর একটি মসজিদ দযন করেছিলাম তারপর থেকে আর কেউ ডাকেনা] হিন্দুদের দিন,the majority of the responsibility for the sake of the society is the majority of the mosque today  i gave a mosque a mosque    years ago  then no one else called for hindus ,সম্স্রীতি রক্ক্ষার দায় সংখ্যাগুরুর] অবশাই মসজিদ দগনি করা উচিত। আজ থকে  বছব আগে আজাকর একটি মসজিদ দযন করেছিলাম তারপর থেকে আর কেউ ডাকেনা] হিন্দুদের দিন
image_46.jpg,Negative,No,Not Vulgar,Non-abusive,Political,0,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_46.jpg,গুচনচেন ৩ডর বাবুঃ দাগা] [লভ্ঢড এণট নিং্চত বিজাপ হপ5 ডি}!] চ8ঠনর দানাঢা সচডান দড্ড] সেংানে বিযতাণ চিন্দর সযন মেট বিষ্ত দাসীয মপনার নবি ভাহদেব হাত পো সবছ 44]21|814[17],guchnchen   dor babu  daga   loved anat ning bijap hop  d} ,গুচনচেন ডর বাবুঃ দাগা] [লভ্ঢড এণট নিং্চত বিজাপ হপ ডি}!] চঠনর দানাঢা সচডান দড্ড] সেংানে বিযতাণ চিন্দর সযন মেট বিষ্ত দাসীয মপনার নবি ভাহদেব হাত পো সবছ ]|[]
image_47.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_47.jpg,"জাহাজ ডুবল বলে ঝাঁপ শুডেন্দুকে কটাক্ষ সৌগতর 5৬ভ37৫৩ #চ৮: #0েন সমে সাল তি্গোপর মদুডরে মডমঙশ ববডা [ম""[_1454{4[ বুড়োটা ঠিক বুঝতে পেরেছোতাদের জাহাজ ডুবতে চলেছে","ship shudndu  who is submerged in the ship     v      f       sal tigopar maddar modmangsh bobda  m ""        {      old man understands the ship is right ","জাহাজ ডুবল বলে ঝাঁপ শুডেন্দুকে কটাক্ষ সৌগতর ভ #চ #েন সমে সাল তি্গোপর মদুডরে মডমঙশ ববডা [ম""[_{[ বুড়োটা ঠিক বুঝতে পেরেছোতাদের জাহাজ ডুবতে চলেছে"
