Ids,sentiment,sarcasm,vulgar,abuse,target
image_427.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political
image_428.jpg,Negative,No,Vulgar,Non-abusive,None
image_429.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_430.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual#Political
image_431.jpg,Negative,Yes,Vulgar,Non-abusive,Political
image_432.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_433.jpg,Negative,Yes,Vulgar,Non-abusive,Political
image_434.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_435.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_436.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_437.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_438.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political
image_440.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_441.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_442.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_443.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_444.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_445.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_446.jpg,Negative,No,Not Vulgar,Non-abusive,Political
image_447.jpg,Negative,Yes,Vulgar,Non-abusive,Individual
image_448.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual#Political
image_449.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_450.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_451.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_452.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political
image_453.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_454.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_455.jpg,Negative,Yes,Vulgar,Abusive,Political
image_456.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_457.jpg,Neutral,Yes,Vulgar,Abusive,Individual
image_458.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_459.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_460.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_461.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_462.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_463.jpg,Negative,No,Vulgar,Abusive,Religion
image_464.jpg,Negative,No,Vulgar,Abusive,Individual
image_465.jpg,Negative,Yes,Vulgar,Abusive,Political
image_466.jpg,Negative,Yes,Vulgar,Abusive,Gender#Religion
image_467.jpg,Neutral,Yes,Vulgar,Abusive,Religion
image_468.jpg,Positive,Yes,Not Vulgar,Abusive,Individual
image_469.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_470.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_471.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_472.jpg,Neutral,Yes,Vulgar,Abusive,Individual
image_473.jpg,Negative,No,Vulgar,Abusive,Individual
image_474.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_475.jpg,Neutral,No,Vulgar,Abusive,Individual
image_476.jpg,Negative,No,Vulgar,Abusive,Individual
image_477.jpg,Negative,No,Vulgar,Abusive,Individual
image_478.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_479.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_480.jpg,Negative,No,Vulgar,Abusive,Gender#Religion
image_481.jpg,Negative,No,Vulgar,Abusive,Political
image_482.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_483.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_484.jpg,Negative,No,Vulgar,Abusive,Individual
image_485.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_486.jpg,Negative,No,Vulgar,Non-abusive,Political
image_487.jpg,Negative,Yes,Vulgar,Abusive,Gender#Religion
image_488.jpg,Negative,No,Vulgar,Abusive,Political
image_489.jpg,Negative,Yes,Vulgar,Abusive,Gender#Religion
image_490.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_491.jpg,Negative,No,Vulgar,Abusive,Religion
image_492.jpg,Negative,No,Vulgar,Abusive,Religion
image_493.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_494.jpg,Negative,No,Vulgar,Abusive,Individual
image_495.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_496.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_497.jpg,Negative,No,Vulgar,Abusive,Religion
image_498.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_499.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_500.jpg,Negative,Yes,Not Vulgar,Abusive,Political
image_501.jpg,Negative,No,Vulgar,Abusive,Individual
image_502.jpg,Negative,Yes,Vulgar,Abusive,Political
image_503.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_504.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_505.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_506.jpg,Negative,No,Vulgar,Abusive,Political
image_507.jpg,Negative,Yes,Vulgar,Non-abusive,Political
image_508.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_509.jpg,Neutral,No,Not Vulgar,Non-abusive,National Origin
image_510.jpg,Neutral,No,Not Vulgar,Abusive,Political
image_511.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_512.jpg,Positive,Yes,Vulgar,Abusive,Religion
image_513.jpg,Negative,Yes,Vulgar,Abusive,Religion#Individual
image_514.jpg,Negative,Yes,Not Vulgar,Abusive,Religion
image_515.jpg,Negative,Yes,Vulgar,Non-abusive,None
image_516.jpg,Negative,No,Vulgar,Abusive,Individual
image_517.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_518.jpg,Negative,No,Vulgar,Abusive,Individual
image_519.jpg,Negative,No,Not Vulgar,Abusive,Others
image_520.jpg,Negative,No,Vulgar,Abusive,Individual
image_521.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_522.jpg,Negative,No,Vulgar,Abusive,Religion
image_523.jpg,Negative,No,Vulgar,Abusive,Individual
image_524.jpg,Negative,No,Vulgar,Abusive,Individual
image_525.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_526.jpg,Negative,No,Vulgar,Abusive,Religion
image_527.jpg,Negative,Yes,Vulgar,Abusive,Individual#Political
image_528.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_529.jpg,Neutral,No,Not Vulgar,Abusive,Individual
image_530.jpg,Negative,No,Vulgar,Abusive,Religion
image_531.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_532.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_533.jpg,Positive,Yes,Vulgar,Abusive,Religion
image_534.jpg,Positive,Yes,Vulgar,Abusive,Political
image_535.jpg,Negative,No,Vulgar,Abusive,Religion
image_536.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_537.jpg,Negative,No,Vulgar,Abusive,Religion
image_538.jpg,Negative,No,Vulgar,Abusive,Individual
image_539.jpg,Negative,No,Vulgar,Abusive,Individual
image_540.jpg,Negative,No,Not Vulgar,Abusive,Political
image_541.jpg,Neutral,No,Vulgar,Abusive,Political
image_542.jpg,Negative,No,Vulgar,Abusive,Individual
image_543.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_544.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_545.jpg,Negative,No,Not Vulgar,Abusive,Political
image_546.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_547.jpg,Neutral,Yes,Not Vulgar,Abusive,Political
image_548.jpg,Negative,No,Vulgar,Abusive,Political
image_549.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_550.jpg,Negative,Yes,Vulgar,Abusive,Political
image_551.jpg,Negative,No,Vulgar,Abusive,Individual
image_552.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_553.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_554.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_555.jpg,Positive,Yes,Not Vulgar,Abusive,Individual
image_556.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_557.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_558.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_559.jpg,Negative,No,Vulgar,Abusive,National Origin
image_560.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_561.jpg,Neutral,Yes,Vulgar,Abusive,Gender#Religion#Individual
image_562.jpg,Negative,No,Vulgar,Abusive,Religion
image_563.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_564.jpg,Negative,No,Vulgar,Abusive,Others
image_565.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_566.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_567.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_568.jpg,Negative,No,Vulgar,Abusive,Political
image_569.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_570.jpg,Negative,No,Vulgar,Abusive,Religion
image_571.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_572.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_573.jpg,Negative,No,Vulgar,Abusive,Religion
image_574.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_575.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_576.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_577.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_578.jpg,Negative,Yes,Vulgar,Abusive,Political
image_579.jpg,Negative,No,Vulgar,Abusive,Religion#Individual
image_580.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_581.jpg,Negative,Yes,Vulgar,Abusive,Political
image_582.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_583.jpg,Negative,No,Vulgar,Abusive,Political
image_584.jpg,Negative,Yes,Not Vulgar,Abusive,Religion
image_585.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_586.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_587.jpg,Positive,No,Not Vulgar,Non-abusive,National Origin
image_588.jpg,Negative,No,Vulgar,Abusive,Religion
image_589.jpg,Negative,No,Vulgar,Abusive,Individual
image_590.jpg,Negative,No,Vulgar,Abusive,Religion
image_591.jpg,Negative,No,Vulgar,Abusive,Individual
image_592.jpg,Negative,No,Vulgar,Abusive,Religion
image_593.jpg,Negative,No,Vulgar,Abusive,Individual
image_594.jpg,Negative,Yes,Vulgar,Abusive,Religion#Individual
image_595.jpg,Negative,No,Vulgar,Abusive,Individual
image_596.jpg,Negative,No,Vulgar,Abusive,Religion
image_597.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_598.jpg,Negative,No,Vulgar,Abusive,Religion
image_599.jpg,Negative,No,Vulgar,Abusive,Others
image_600.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_601.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_602.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_603.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_604.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_605.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_606.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_607.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_608.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_609.jpg,Negative,Yes,Vulgar,Abusive,None
image_610.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_611.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_612.jpg,Negative,No,Vulgar,Abusive,Religion
image_613.jpg,Negative,Yes,Vulgar,Abusive,Political
image_614.jpg,Negative,Yes,Vulgar,Abusive,Political
image_615.jpg,Negative,Yes,Vulgar,Abusive,Political
image_616.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_617.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_618.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_619.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_620.jpg,Negative,Yes,Not Vulgar,Abusive,None
image_621.jpg,Negative,Yes,Vulgar,Abusive,Others
image_622.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_623.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_624.jpg,Negative,Yes,Not Vulgar,Abusive,Religion
image_625.jpg,Positive,Yes,Vulgar,Abusive,Gender
image_626.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_627.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_628.jpg,Negative,Yes,Not Vulgar,Abusive,Political
image_629.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_630.jpg,Negative,No,Vulgar,Abusive,Religion
image_631.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_632.jpg,Negative,No,Vulgar,Abusive,Religion
image_633.jpg,Negative,No,Vulgar,Abusive,Political
image_634.jpg,Negative,No,Vulgar,Abusive,Religion
image_636.jpg,Negative,No,Vulgar,Abusive,Others
image_637.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_638.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_639.jpg,Negative,Yes,Vulgar,Abusive,Political
image_640.jpg,Neutral,Yes,Not Vulgar,Abusive,Political
image_641.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_642.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_643.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_644.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_645.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_646.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_647.jpg,Negative,Yes,Vulgar,Abusive,Religion#Individual
image_648.jpg,Negative,No,Vulgar,Abusive,Individual
image_649.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_650.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_651.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_652.jpg,Negative,Yes,Vulgar,Abusive,None
image_653.jpg,Negative,No,Vulgar,Abusive,Religion#Others
image_654.jpg,Negative,No,Vulgar,Abusive,Political
image_655.jpg,Negative,No,Vulgar,Abusive,Others
image_656.jpg,Negative,No,Vulgar,Abusive,Individual
image_657.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_658.jpg,Negative,No,Vulgar,Abusive,Individual
image_659.jpg,Negative,Yes,Vulgar,Abusive,Political
image_660.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_661.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_662.jpg,Negative,No,Vulgar,Abusive,Individual
image_663.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_664.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_665.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_666.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_667.jpg,Negative,No,Vulgar,Abusive,Individual
image_668.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_669.jpg,Negative,No,Vulgar,Abusive,Individual
image_670.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_671.jpg,Negative,No,Vulgar,Abusive,Individual
image_672.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_673.jpg,Negative,No,Vulgar,Abusive,Religion
image_674.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_675.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_676.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_677.jpg,Negative,Yes,Vulgar,Non-abusive,None
image_678.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_679.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_680.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_681.jpg,Negative,No,Vulgar,Abusive,Religion#National Origin
image_682.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_683.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_684.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_685.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_686.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_687.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_688.jpg,Neutral,Yes,Vulgar,Abusive,Individual
image_689.jpg,Negative,Yes,Vulgar,Abusive,None
image_690.jpg,Negative,No,Vulgar,Abusive,Political
image_691.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_692.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_693.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_694.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_695.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_696.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_697.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_698.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_699.jpg,Negative,No,Vulgar,Abusive,Individual
image_700.jpg,Negative,No,Vulgar,Abusive,Individual
image_701.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_702.jpg,Negative,No,Vulgar,Abusive,Religion
image_703.jpg,Negative,Yes,Vulgar,Abusive,Religion
image_704.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_705.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_706.jpg,Negative,Yes,Vulgar,Abusive,Political
image_707.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_708.jpg,Negative,Yes,Vulgar,Abusive,National Origin
image_709.jpg,Negative,No,Vulgar,Abusive,Political
image_710.jpg,Negative,Yes,Not Vulgar,Abusive,Political
image_711.jpg,Negative,No,Vulgar,Abusive,Political
image_712.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_713.jpg,Negative,No,Vulgar,Abusive,Others
image_714.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_715.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_716.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_717.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_718.jpg,Negative,No,Vulgar,Abusive,Individual
image_719.jpg,Negative,No,Vulgar,Abusive,Individual
image_720.jpg,Negative,No,Vulgar,Abusive,Individual
image_721.jpg,Negative,No,Vulgar,Abusive,Gender
image_722.jpg,Negative,No,Vulgar,Abusive,Gender
image_723.jpg,Negative,No,Vulgar,Abusive,Gender
image_724.jpg,Negative,No,Vulgar,Abusive,Gender
image_725.jpg,Negative,No,Vulgar,Abusive,Gender
image_726.jpg,Negative,No,Vulgar,Abusive,Gender
image_727.jpg,Negative,No,Vulgar,Abusive,Gender
image_728.jpg,Negative,No,Vulgar,Abusive,Gender
image_729.jpg,Negative,No,Vulgar,Abusive,Gender
image_730.jpg,Negative,No,Vulgar,Abusive,Gender
image_731.jpg,Negative,No,Vulgar,Abusive,Gender
image_732.jpg,Negative,No,Vulgar,Abusive,Gender
image_733.jpg,Negative,No,Vulgar,Abusive,Individual
image_734.jpg,Negative,No,Vulgar,Abusive,Gender
image_735.jpg,Negative,No,Vulgar,Abusive,Gender
image_736.jpg,Negative,No,Vulgar,Abusive,Gender
image_737.jpg,Negative,No,Vulgar,Abusive,Gender#Religion
image_738.jpg,Negative,No,Vulgar,Abusive,Gender
image_739.jpg,Negative,No,Vulgar,Abusive,Gender
image_740.jpg,Negative,No,Vulgar,Abusive,Gender
image_741.jpg,Negative,No,Vulgar,Abusive,Gender
image_742.jpg,Negative,No,Vulgar,Abusive,Gender#Religion
image_743.jpg,Negative,No,Vulgar,Abusive,Gender
image_744.jpg,Negative,No,Vulgar,Abusive,Gender
image_745.jpg,Negative,No,Vulgar,Abusive,Gender
image_746.jpg,Negative,No,Vulgar,Abusive,Gender#Others
image_747.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_748.jpg,Negative,No,Vulgar,Abusive,Gender
image_749.jpg,Negative,No,Vulgar,Abusive,Gender
image_750.jpg,Negative,No,Vulgar,Abusive,Gender
image_751.jpg,Negative,Yes,Vulgar,Abusive,Gender#Individual
image_752.jpg,Negative,No,Vulgar,Abusive,Gender
image_753.jpg,Negative,No,Vulgar,Abusive,Gender
image_754.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_755.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_756.jpg,Negative,No,Vulgar,Abusive,Gender
image_757.jpg,Negative,No,Vulgar,Abusive,Individual
image_758.jpg,Negative,No,Vulgar,Abusive,Gender
image_759.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_760.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_761.jpg,Negative,No,Vulgar,Abusive,Gender
image_762.jpg,Negative,No,Vulgar,Abusive,Gender
image_763.jpg,Negative,Yes,Vulgar,Abusive,Others
image_764.jpg,Negative,No,Vulgar,Abusive,Gender
image_765.jpg,Negative,No,Vulgar,Abusive,Gender
image_766.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_767.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_768.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_769.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_770.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_771.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_772.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_773.jpg,Negative,No,Not Vulgar,Abusive,Gender
image_774.jpg,Negative,No,Vulgar,Abusive,Gender
image_775.jpg,Negative,No,Vulgar,Abusive,Gender#Individual
image_776.jpg,Negative,Yes,Vulgar,Abusive,Gender#Others
image_777.jpg,Negative,No,Vulgar,Abusive,Gender
image_778.jpg,Negative,Yes,Not Vulgar,Abusive,Gender
image_779.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_780.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_781.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_782.jpg,Negative,No,Vulgar,Abusive,Gender
image_783.jpg,Negative,No,Vulgar,Abusive,Gender
image_784.jpg,Negative,No,Vulgar,Abusive,Gender
image_785.jpg,Negative,No,Vulgar,Abusive,Gender
image_786.jpg,Negative,No,Vulgar,Abusive,Gender
image_787.jpg,Negative,No,Vulgar,Abusive,Gender
image_788.jpg,Negative,No,Vulgar,Abusive,Gender
image_789.jpg,Negative,No,Vulgar,Abusive,Gender
image_790.jpg,Negative,No,Vulgar,Abusive,Gender
image_791.jpg,Positive,No,Vulgar,Abusive,Gender
image_792.jpg,Neutral,No,Vulgar,Abusive,Gender
image_793.jpg,Negative,No,Vulgar,Abusive,Gender
image_794.jpg,Negative,No,Vulgar,Abusive,Gender
image_795.jpg,Negative,No,Vulgar,Abusive,Gender
image_796.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_797.jpg,Negative,No,Vulgar,Abusive,Gender
image_798.jpg,Negative,No,Vulgar,Abusive,Gender
image_799.jpg,Negative,No,Vulgar,Abusive,Gender
image_800.jpg,Negative,No,Vulgar,Abusive,Gender
image_801.jpg,Negative,No,Vulgar,Abusive,Gender
image_802.jpg,Negative,No,Vulgar,Abusive,Gender
image_803.jpg,Negative,No,Vulgar,Abusive,Gender
image_804.jpg,Negative,No,Vulgar,Abusive,Gender
image_805.jpg,Negative,No,Vulgar,Abusive,Gender
image_806.jpg,Neutral,Yes,Vulgar,Abusive,Others
image_807.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_808.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_809.jpg,Negative,No,Vulgar,Abusive,Gender
image_810.jpg,Negative,No,Vulgar,Abusive,Gender
image_811.jpg,Negative,No,Vulgar,Abusive,Gender
image_812.jpg,Negative,No,Vulgar,Abusive,Gender
image_813.jpg,Negative,No,Vulgar,Abusive,Gender
image_814.jpg,Negative,No,Vulgar,Abusive,Gender
image_815.jpg,Negative,No,Vulgar,Abusive,Gender
image_816.jpg,Negative,No,Vulgar,Abusive,Gender
image_817.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_818.jpg,Negative,No,Vulgar,Abusive,Gender
image_819.jpg,Negative,No,Vulgar,Abusive,Gender
image_820.jpg,Negative,No,Vulgar,Abusive,Gender
image_821.jpg,Negative,No,Vulgar,Abusive,Gender
image_822.jpg,Negative,No,Vulgar,Abusive,Gender
image_823.jpg,Negative,No,Vulgar,Abusive,Gender
image_824.jpg,Negative,No,Vulgar,Abusive,Gender
image_825.jpg,Negative,No,Vulgar,Abusive,Gender
image_826.jpg,Negative,No,Vulgar,Abusive,Gender
image_827.jpg,Negative,No,Vulgar,Abusive,Gender
image_828.jpg,Neutral,Yes,Vulgar,Abusive,Gender
image_829.jpg,Positive,No,Vulgar,Abusive,Gender
